DrugCom_ID	DrugID_1	Drug_Name_1	Highest_status_1	order_1	DrugID_2	Drug_Name_2	Highest_status_2	order_2	DrugID_3	Drug_Name_3	DrugID_4	Drug_Name_4	Disease_Entry	Source	Highest_status	Cell Line	ZIP	Bliss	Loewe	HSA	n_drugs
DCVHB79	DM8I94Y	Venetoclax	Approved	34.0	DMNFADH	APR-246	Phase 2	21.0	DMTA5OE	Azacitidine	.	.	Myeloid Malignancy	ClinicalTrials.gov	Phase 1	.					3
DCIQIMI	DM053KT	Aprepitant	Approved	34.0	DMMWZET	Dexamethasone	Phase 3 Trial	25.0	DMY3VGC	Promethazine	.	.	Postoperative Nausea and Vomiting (PONV)	ClinicalTrials.gov	Phase 4	.					3
DC91BX6	DM053KT	Aprepitant	Approved	34.0	DMMWZET	Dexamethasone	Phase 3 Trial	25.0	DMBHMOX	Palonosetron	.	.	Chemotherapy-induced Nausea and Vomiting (CINV)	ClinicalTrials.gov	Phase 3	.					3
DCIZP75	DM053KT	Aprepitant	Approved	34.0	DMMWZET	Dexamethasone	Phase 3 Trial	25.0	DMOTQ1I	Ondansetron	.	.	Chemotherapy-Induced Nausea and Vomiting (CINV)	ClinicalTrials.gov	Phase 3	.					3
DCSH5XJ	DM053KT	Aprepitant	Approved	34.0	DMMWZET	Dexamethasone	Phase 3 Trial	25.0	DMBHMOX	Palonosetron	.	.	Chemotherapy-induced Nausea and Vomiting	ClinicalTrials.gov	Phase 3	.					3
DCLDEDP	DM053KT	Aprepitant	Approved	34.0	DMMWZET	Dexamethasone	Phase 3 Trial	25.0	DMBHMOX	Palonosetron	.	.	Myeloma, Plasma-Cell	ClinicalTrials.gov	Phase 2	.					3
DCW8R42	DM053KT	Aprepitant	Approved	34.0	DMMWZET	Dexamethasone	Phase 3 Trial	25.0	DMOTQ1I	Ondansetron	.	.	Chemotherapy-induced Nausea and Vomiting	ClinicalTrials.gov	Phase 2	.					3
DC5Z165	DM053KT	Aprepitant	Approved	34.0	DMMWZET	Dexamethasone	Phase 3 Trial	25.0	DMOTQ1I	Ondansetron	.	.	Cancer	ClinicalTrials.gov	Phase 1	.					3
DC9H6TV	DM053KT	Aprepitant	Approved	34.0	DM56YN7	Desloratadine	Approved	34.0	DMOVY05	Ketotifen	.	.	Pruritus	ClinicalTrials.gov	Phase 1	.					3
DCJ12PH	DM053KT	Aprepitant	Approved	34.0	DMXLKHV	Oxycodone	Approved	34.0	DMXLKHV	Oxycodone	.	.	Narcotic Abuse	ClinicalTrials.gov	Phase 1	.					3
DCX0H9M	DM053KT	Aprepitant	Approved	34.0	DMMWZET	Dexamethasone	Phase 3 Trial	25.0	DMOTQ1I	Ondansetron	.	.	Nausea	ClinicalTrials.gov	Phase 1	.					3
DC05BRR	DM4M1SG	Clarithromycin	Phase 2 Trial	21.0	DM7BN0X	Esomeprazole	Approved	34.0	DMTIVEN	Metronidazole	.	.	Helicobacter Pylori Infection	ClinicalTrials.gov	Phase 4	.					3
DC155DP	DM4M1SG	Clarithromycin	Phase 2 Trial	21.0	DM7BN0X	Esomeprazole	Approved	34.0	DMUYNEI	Amoxicillin	.	.	Functional Dyspepsia	ClinicalTrials.gov	Phase 4	.					3
DC2PC9B	DM4M1SG	Clarithromycin	Phase 2 Trial	21.0	DM7BN0X	Esomeprazole	Approved	34.0	DMUYNEI	Amoxicillin	.	.	Helicobacter Pylori Infection	ClinicalTrials.gov	Phase 4	.					3
DC9K90S	DM4M1SG	Clarithromycin	Phase 2 Trial	21.0	DMTIVEN	Metronidazole	Approved	34.0	DMUYNEI	Amoxicillin	.	.	Peptic Ulcer	ClinicalTrials.gov	Phase 4	.					3
DCCFCI5	DM4M1SG	Clarithromycin	Phase 2 Trial	21.0	DMMZXIW	Rabeprazole	Approved	34.0	DMS60RB	Levofloxacin	.	.	Helicobacter Pylori Infection	ClinicalTrials.gov	Phase 4	.					3
DCEORIT	DM4M1SG	Clarithromycin	Phase 2 Trial	21.0	DMTIVEN	Metronidazole	Approved	34.0	DMXYLQ3	Lansoprazole	.	.	Helicobacter Pylori Infection	ClinicalTrials.gov	Phase 4	.					3
DCJ5WBT	DM4M1SG	Clarithromycin	Phase 2 Trial	21.0	DMMZXIW	Rabeprazole	Approved	34.0	DMTIVEN	Metronidazole	.	.	Helicobacter Pylori Infection	ClinicalTrials.gov	Phase 4	.					3
DCQQMYT	DM4M1SG	Clarithromycin	Phase 2 Trial	21.0	DMUYNEI	Amoxicillin	Approved	34.0	DMXYLQ3	Lansoprazole	.	.	Helicobacter Pylori Infection	ClinicalTrials.gov	Phase 4	.					3
DC3BGTZ	DM4M1SG	Clarithromycin	Phase 2 Trial	21.0	DMUYNEI	Amoxicillin	Approved	34.0	DMXYLQ3	Lansoprazole	.	.	Helicobacter Pylori Infection	ClinicalTrials.gov	Phase 3	.					3
DC6ZIB7	DM4M1SG	Clarithromycin	Phase 2 Trial	21.0	DM4M1SG	Clarithromycin	Phase 2 Trial	21.0	DM5SK9O	Clarithromycin	.	.	Otitis Media	ClinicalTrials.gov	Phase 3	.					3
DC8N0YC	DM4M1SG	Clarithromycin	Phase 2 Trial	21.0	DMUYNEI	Amoxicillin	Approved	34.0	DMXYLQ3	Lansoprazole	.	.	H. Pylori Infection	ClinicalTrials.gov	Phase 3	.					3
DCK6IOU	DM4M1SG	Clarithromycin	Phase 2 Trial	21.0	DMO6315	Vonoprazan	Phase 4	31.0	DMUYNEI	Amoxicillin	.	.	Helicobacter Pylori Infection	ClinicalTrials.gov	Phase 3	.					3
DCO0PI4	DM4M1SG	Clarithromycin	Phase 2 Trial	21.0	DM7BN0X	Esomeprazole	Approved	34.0	DMUYNEI	Amoxicillin	.	.	Treatment Effectiveness	ClinicalTrials.gov	Phase 3	.					3
DCSNZ5N	DM4M1SG	Clarithromycin	Phase 2 Trial	21.0	DMO6315	Vonoprazan	Phase 4	31.0	DMUYNEI	Amoxicillin	.	.	Treatment Effectiveness	ClinicalTrials.gov	Phase 3	.					3
DC1GAFQ	DM4M1SG	Clarithromycin	Phase 2 Trial	21.0	DMUYNEI	Amoxicillin	Approved	34.0	DMXYLQ3	Lansoprazole	.	.	Helicobacter Pylori Infection	ClinicalTrials.gov	Phase 2	.					3
DC6QPNU	DM4M1SG	Clarithromycin	Phase 2 Trial	21.0	DM7BN0X	Esomeprazole	Approved	34.0	DMUYNEI	Amoxicillin	.	.	Helicobacter Pylori Infection	ClinicalTrials.gov	Phase 1	.					3
DCQ9MIX	DM4M1SG	Clarithromycin	Phase 2 Trial	21.0	DMSVOCZ	Pantoprazole	Approved	34.0	DMUYNEI	Amoxicillin	.	.	Dyspepsia	ClinicalTrials.gov	Phase 1	.					3
DC52MW8	DM4M1SG	Clarithromycin	Phase 2 Trial	21.0	DMO6315	Vonoprazan	Phase 4	31.0	DMUYNEI	Amoxicillin	.	.	Helicobacter Pylori	ClinicalTrials.gov	Phase 1	.					3
DC8MTNA	DM4M1SG	Clarithromycin	Phase 2 Trial	21.0	DMSVOCZ	Pantoprazole	Approved	34.0	DMUYNEI	Amoxicillin	.	.	Drug Interaction	ClinicalTrials.gov	Phase 1	.					3
DCIDFPG	DM4M1SG	Clarithromycin	Phase 2 Trial	21.0	DM7BN0X	Esomeprazole	Approved	34.0	DMUYNEI	Amoxicillin	.	.	Helicobacter Pylori	ClinicalTrials.gov	Phase 1	.					3
DCWR1YI	DM4M1SG	Clarithromycin	Phase 2 Trial	21.0	DMAOL2S	Voriconazole	Approved	34.0	DMM4WAK	Zanubrutinib	.	.	B-cell Malignancies	ClinicalTrials.gov	Phase 1	.					3
DCKTT31	DMLPAOB	Allopurinol	Approved	34.0	DM2POTE	Colchicine	Phase 3 Trial	25.0	DMZ5RGV	Naproxen	.	.	Gout	ClinicalTrials.gov	Phase 4	.					3
DC3S2QP	DMLPAOB	Allopurinol	Approved	34.0	DMUFIO9	M102	Preclinical	2.1	DMYMS40	Colchicine	.	.	Gout	ClinicalTrials.gov	Phase 2	.					3
DCIVDAV	DM1BV7W	Aliskiren	Approved	34.0	DMBDAZV	Amlodipine	Approved	34.0	DMUSZHD	Hydrochlorothiazide	.	.	Essential Hypertension ( Mild to Moderate)	ClinicalTrials.gov	Phase 4	.					3
DC40W1W	DM1BV7W	Aliskiren	Approved	34.0	DMBDAZV	Amlodipine	Approved	34.0	DMUSZHD	Hydrochlorothiazide	.	.	Hypertension	ClinicalTrials.gov	Phase 3	.					3
DCEQJAX	DM1BV7W	Aliskiren	Approved	34.0	DMBDAZV	Amlodipine	Approved	34.0	DMUSZHD	Hydrochlorothiazide	.	.	Essential Hypertension	ClinicalTrials.gov	Phase 3	.					3
DCI88F3	DM1BV7W	Aliskiren	Approved	34.0	DMBDAZV	Amlodipine	Approved	34.0	DMO2TYL	Ramipril	.	.	Hypertension With Metabolic Syndrome	ClinicalTrials.gov	Phase 1	.					3
DCNKDMM	DM1BV7W	Aliskiren	Approved	34.0	DMBDAZV	Amlodipine	Approved	34.0	DMUSZHD	Hydrochlorothiazide	.	.	Hypertension	ClinicalTrials.gov	Phase 1	.					3
DCS7PNS	DM1BV7W	Aliskiren	Approved	34.0	DMREUQ6	Valsartan	Phase 3 Trial	25.0	DMUSZHD	Hydrochlorothiazide	.	.	Hypertension	ClinicalTrials.gov	Phase 1	.					3
DC7F3G3	DM1BV7W	Aliskiren	Approved	34.0	DM2AQ5N	Spironolactone	Phase 3 Trial	25.0	DMUSZHD	Hydrochlorothiazide	.	.	Metabolic Diseases	ClinicalTrials.gov	Phase 1	.					3
DCMRGW9	DM1BV7W	Aliskiren	Approved	34.0	DM1BV7W	Aliskiren	Approved	34.0	DMUSZHD	Hydrochlorothiazide	.	.	Metabolic Diseases	ClinicalTrials.gov	Phase 1	.					3
DC9C9SC	DM5XPIJ	Leuprolide	Approved	34.0	DMAT8CG	Goserelin	Approved	34.0	DMK0O7U	Flutamide	.	.	Prostate Cancer	ClinicalTrials.gov	Phase 3	.					3
DCW1ETX	DM5XPIJ	Leuprolide	Approved	34.0	DMAT8CG	Goserelin	Approved	34.0	DMZMSPF	Bicalutamide	.	.	Gastrointestinal Complications	ClinicalTrials.gov	Phase 3	.					3
DC4262U	DM5XPIJ	Leuprolide	Approved	34.0	DM8X2EH	Everolimus	Approved	34.0	DMH07Y3	Letrozole	.	.	Metastatic Breast Cancer	ClinicalTrials.gov	Phase 2	.					3
DC43XRL	DM5XPIJ	Leuprolide	Approved	34.0	DMAT8CG	Goserelin	Approved	34.0	DMGL19D	Enzalutamide	.	.	Adenocarcinoma of the Prostate	ClinicalTrials.gov	Phase 2	.					3
DC4L1H1	DM5XPIJ	Leuprolide	Approved	34.0	DM7HUNW	Testosterone	Approved	34.0	DMQ4TJK	Dutasteride	.	.	Contraception	ClinicalTrials.gov	Phase 2	.					3
DCB32SG	DM5XPIJ	Leuprolide	Approved	34.0	DMH07Y3	Letrozole	Approved	34.0	DMIXC7G	Zoledronate	.	.	Breast Cancer	ClinicalTrials.gov	Phase 2	.					3
DCHM8XH	DM5XPIJ	Leuprolide	Approved	34.0	DM8V75C	ABIRATERONE	Approved	34.0	DMT81LZ	Arn-509	.	.	Prostate Cancer	ClinicalTrials.gov	Phase 2	.					3
DCLI0V7	DM5XPIJ	Leuprolide	Approved	34.0	DMAT8CG	Goserelin	Approved	34.0	DMC1TEV	Testosterone cypionate	.	.	Recurrent Prostate Cancer	ClinicalTrials.gov	Phase 2	.					3
DCUVPRW	DM5XPIJ	Leuprolide	Approved	34.0	DMDI269	Docetaxel	Approved	34.0	DMZMSPF	Bicalutamide	.	.	Prostate Cancer	ClinicalTrials.gov	Phase 2	.					3
DCVMLM2	DM5XPIJ	Leuprolide	Approved	34.0	DMAT8CG	Goserelin	Approved	34.0	DMZMSPF	Bicalutamide	.	.	Prostate Cancer	ClinicalTrials.gov	Phase 2	.					3
DCWFB6E	DM5XPIJ	Leuprolide	Approved	34.0	DM8V75C	ABIRATERONE	Approved	34.0	DMT81LZ	Arn-509	.	.	Newly Diagnosed Oligometastatic Prostate Cancer	ClinicalTrials.gov	Phase 2	.					3
DCZAT12	DM5XPIJ	Leuprolide	Approved	34.0	DMGL19D	Enzalutamide	Approved	34.0	DMQ4TJK	Dutasteride	.	.	Prostate Cancer	ClinicalTrials.gov	Phase 2	.					3
DCMOQG0	DM5XPIJ	Leuprolide	Approved	34.0	DMW7K39	Pyrotinib	Phase 1	17.0	DMZMSPF	Bicalutamide	.	.	Acute HIV Infection	ClinicalTrials.gov	Phase 1	.					3
DC3ZHAA	DM5XPIJ	Leuprolide	Approved	34.0	DMBGWPH	Medroxyprogesterone	Approved	34.0	DMUNTE3	Estradiol	.	.	Cognitive Impairment	ClinicalTrials.gov	Phase 1	.					3
DC87F2J	DM5XPIJ	Leuprolide	Approved	34.0	DMUY35B	Progesterone	Phase 1 Trial	17.0	DMUNTE3	Estradiol	.	.	Coronary Heart Disease	ClinicalTrials.gov	Phase 1	.					3
DCBLK3Y	DM5XPIJ	Leuprolide	Approved	34.0	DMDI269	Docetaxel	Approved	34.0	DMZMSPF	Bicalutamide	.	.	Prostatic Neoplasms	ClinicalTrials.gov	Phase 1	.					3
DCB97BQ	DM5XPIJ	Leuprolide	Approved	34.0	DMDI269	Docetaxel	Approved	34.0	DMZMSPF	Bicalutamide	.	.	Prostate Cancer	ClinicalTrials.gov	Phase 1	.					3
DCC5P8T	DM5XPIJ	Leuprolide	Approved	34.0	DM8V75C	ABIRATERONE	Approved	34.0	DMLYGH4	MK-4827	.	.	Prostate Cancer	ClinicalTrials.gov	Phase 1	.					3
DCD7XMI	DM5XPIJ	Leuprolide	Approved	34.0	DMAT8CG	Goserelin	Approved	34.0	DMGL19D	Enzalutamide	.	.	Adenocarcinoma of the Prostate	ClinicalTrials.gov	Phase 1	.					3
DCJ7016	DM5XPIJ	Leuprolide	Approved	34.0	DM8X2EH	Everolimus	Approved	34.0	DMZMSPF	Bicalutamide	.	.	Prostate Cancer	ClinicalTrials.gov	Phase 1	.					3
DCFV0UE	DM0HXDS	Pentostatin	Approved	34.0	DMPQAGE	Mycophenolate mofetil	Investigative	0.0	DMUYKBZ	Cyclosporin A	.	.	Acute Lymphoblastic Leukemia	ClinicalTrials.gov	Phase 2	.					3
DC67YIW	DM0HXDS	Pentostatin	Approved	34.0	DM2TEOL	Methotrexate	Phase 1/2 Trial	19.0	DMZ7XNQ	Tacrolimus	.	.	Leukemia	ClinicalTrials.gov	Phase 1	.					3
DCTTE4F	DM5DSFZ	Rifampicin	Approved	34.0	DMR87LC	Ethambutol	Approved	34.0	DMS6UOE	Azithromycin	.	.	Nontuberculous Mycobacterial Lung Disease	ClinicalTrials.gov	Phase 4	.					3
DCLFKJ7	DM5DSFZ	Rifampicin	Approved	34.0	DM4M1SG	Clarithromycin	Phase 2 Trial	21.0	DMR87LC	Ethambutol	.	.	Lung Infection	ClinicalTrials.gov	Phase 3	.					3
DCVPBCS	DM5DSFZ	Rifampicin	Approved	34.0	DMR87LC	Ethambutol	Approved	34.0	DMS6UOE	Azithromycin	.	.	Lung Infection	ClinicalTrials.gov	Phase 3	.					3
DC2BHD2	DM5DSFZ	Rifampicin	Approved	34.0	DMSYRBX	Atazanavir	Approved	34.0	DMU764S	Ritonavir	.	.	HIV Infections	ClinicalTrials.gov	Phase 1	.					3
DC3GF8W	DM5DSFZ	Rifampicin	Approved	34.0	DMCLWDJ	Lumacaftor	Phase 2	21.0	DMZC1HS	Ivacaftor	.	.	Cystic Fibrosis	ClinicalTrials.gov	Phase 1	.					3
DCAS3RT	DM5DSFZ	Rifampicin	Approved	34.0	DMR87LC	Ethambutol	Approved	34.0	DMS6UOE	Azithromycin	.	.	Cystic Fibrosis	ClinicalTrials.gov	Phase 1	.					3
DC9T6KK	DM5DSFZ	Rifampicin	Approved	34.0	DM62UG5	Vemurafenib	Approved	34.0	DMCR1MV	Itraconazole	.	.	Metastatic Melanoma, BRAF V600 Mutation Positive	ClinicalTrials.gov	Phase 1	.					3
DCRLENZ	DM5DSFZ	Rifampicin	Approved	34.0	DMOWZ6B	Fluconazole	Approved	34.0	DMPZI3Q	Ketoconazole	.	.	Drug Interactions	ClinicalTrials.gov	Phase 1	.					3
DCVSNPC	DMKECZD	Temozolomide	Approved	34.0	DMMWSUL	Lomustine	Approved	34.0	DMXZRW0	DTI-015	.	.	Anaplastic Astrocytoma	ClinicalTrials.gov	Phase 3	.					3
DC43VWF	DMKECZD	Temozolomide	Approved	34.0	DMOEARH	Azd2014	Phase 2	21.0	DMP6G8T	Topotecan	.	.	Pediatric Cancer	ClinicalTrials.gov	Phase 1	.					3
DC7ILW1	DMKECZD	Temozolomide	Approved	34.0	DMO8PT9	MLN8237	Phase 3	25.0	DMP6SC2	Irinotecan	.	.	Neuroblastoma	ClinicalTrials.gov	Phase 1	.					3
DCDQPZ4	DMKECZD	Temozolomide	Approved	34.0	DMMX75K	LEE011	Phase 3	25.0	DMP6G8T	Topotecan	.	.	Neuroblastoma	ClinicalTrials.gov	Phase 1	.					3
DCGCGMS	DMKECZD	Temozolomide	Approved	34.0	DMP6SC2	Irinotecan	Approved	34.0	DMQM2FH	RRx-001	.	.	Brain Tumor, Recurrent	ClinicalTrials.gov	Phase 1	.					3
DCV5VC5	DMKECZD	Temozolomide	Approved	34.0	DMP6SC2	Irinotecan	Approved	34.0	DMS104F	Temsirolimus	.	.	Unspecified Childhood Solid Tumor, Protocol Specific	ClinicalTrials.gov	Phase 1	.					3
DCVU19I	DMKECZD	Temozolomide	Approved	34.0	DMLYGH4	MK-4827	Phase 3	25.0	DMP6SC2	Irinotecan	.	.	Ewing Sarcoma	ClinicalTrials.gov	Phase 1	.					3
DCY7510	DMKECZD	Temozolomide	Approved	34.0	DMMX75K	LEE011	Phase 3	25.0	DMP6G8T	Topotecan	.	.	Pediatric Cancer	ClinicalTrials.gov	Phase 1	.					3
DCALIJ0	DM7HUNW	Testosterone	Approved	34.0	DM82JP0	Lynestrenol	Phase 4	31.0	DMTK4LS	Triptorelin	.	.	Gender Dysphoria	ClinicalTrials.gov	Phase 4	.					3
DC1IGM6	DM7HUNW	Testosterone	Approved	34.0	DMQ4TJK	Dutasteride	Approved	34.0	DMQ4TJK	Dutasteride	.	.	Contraception	ClinicalTrials.gov	Phase 1	.					3
DCFNP3R	DM7HUNW	Testosterone	Approved	34.0	DM9GRTK	ACYLINE	Phase 2	21.0	DMH07Y3	Letrozole	.	.	Insulin Resistance	ClinicalTrials.gov	Phase 1	.					3
DC040OJ	DMG281S	Carboplatin	Approved	34.0	DMLB81S	Paclitaxel	Approved	34.0	DMRICNP	Vandetanib	.	.	Lung Cancer	ClinicalTrials.gov	Phase 2	.					3
DC38483	DMG281S	Carboplatin	Approved	34.0	DMLB81S	Paclitaxel	Approved	34.0	DMNO38U	Bortezomib	.	.	Ciliary Body and Choroid Melanoma, Medium/Large Size	ClinicalTrials.gov	Phase 2	.					3
DCGC4XT	DMG281S	Carboplatin	Approved	34.0	DMLB81S	Paclitaxel	Approved	34.0	DMWMPD4	Vorinostat	.	.	Stage IIIB or IV Non-Small Cell Lung Cancer	ClinicalTrials.gov	Phase 2	.					3
DCJN8ZV	DMG281S	Carboplatin	Approved	34.0	DMLB81S	Paclitaxel	Approved	34.0	DMN4IW5	Suramin	.	.	Recurrent Non-small Cell Lung Cancer	ClinicalTrials.gov	Phase 2	.					3
DCLVC7T	DMG281S	Carboplatin	Approved	34.0	DMLB81S	Paclitaxel	Approved	34.0	DMXZAL2	Hydroxychloroquine	.	.	Non-small Cell Lung Cancer	ClinicalTrials.gov	Phase 2	.					3
DCVZVCR	DMG281S	Carboplatin	Approved	34.0	DMLB81S	Paclitaxel	Approved	34.0	DMSZ7WW	Saracatinib	.	.	Ovarian Neoplasms	ClinicalTrials.gov	Phase 2	.					3
DCXBPQG	DMG281S	Carboplatin	Approved	34.0	DMLB81S	Paclitaxel	Approved	34.0	DMMX2E6	Pemetrexed	.	.	Non-Small Cell Lung Cancer	ClinicalTrials.gov	Phase 2	.					3
DCETI1X	DMG281S	Carboplatin	Approved	34.0	DMINOX3	Vincristine	Approved	34.0	DMKECZD	Temozolomide	.	.	Brain Tumor	ClinicalTrials.gov	Phase 1	.					3
DC1GYK7	DMG281S	Carboplatin	Approved	34.0	DMLB81S	Paclitaxel	Approved	34.0	DMNKBEC	BGJ398	.	.	Cancer of Cervix	ClinicalTrials.gov	Phase 1	.					3
DC3HXFI	DMG281S	Carboplatin	Approved	34.0	DMLB81S	Paclitaxel	Approved	34.0	DMWO5ZR	Cediranib	.	.	Carcinoma, Non-Small-Cell Lung	ClinicalTrials.gov	Phase 1	.					3
DC5SIEV	DMG281S	Carboplatin	Approved	34.0	DMLB81S	Paclitaxel	Approved	34.0	DMSZ7WW	Saracatinib	.	.	Cancer	ClinicalTrials.gov	Phase 1	.					3
DC88YCK	DMG281S	Carboplatin	Approved	34.0	DMLB81S	Paclitaxel	Approved	34.0	DMREDYP	ABT-869	.	.	Non-Small Cell Lung Cancer	ClinicalTrials.gov	Phase 1	.					3
DCA8U3B	DMG281S	Carboplatin	Approved	34.0	DMLB81S	Paclitaxel	Approved	34.0	DMS104F	Temsirolimus	.	.	Ovarian Sarcoma	ClinicalTrials.gov	Phase 1	.					3
DCC3X45	DMG281S	Carboplatin	Approved	34.0	DMLB81S	Paclitaxel	Approved	34.0	DMWMPD4	Vorinostat	.	.	HIV Infection	ClinicalTrials.gov	Phase 1	.					3
DCGAKVT	DMG281S	Carboplatin	Approved	34.0	DMLB81S	Paclitaxel	Approved	34.0	DMNO38U	Bortezomib	.	.	Unspecified Adult Solid Tumor, Protocol Specific	ClinicalTrials.gov	Phase 1	.					3
DCM5G2L	DMG281S	Carboplatin	Approved	34.0	DMLB81S	Paclitaxel	Approved	34.0	DMLHEU7	Ridaforolimus	.	.	Endometrial Cancer	ClinicalTrials.gov	Phase 1	.					3
DCTA74T	DMG281S	Carboplatin	Approved	34.0	DMS49KH	Valproic Acid	Investigative	0.0	DMTA5OE	Azacitidine	.	.	Solid Tumors	ClinicalTrials.gov	Phase 1	.					3
DCVAU54	DMG281S	Carboplatin	Approved	34.0	DMLB81S	Paclitaxel	Approved	34.0	DMWMPD4	Vorinostat	.	.	Unspecified Adult Solid Tumor, Protocol Specific	ClinicalTrials.gov	Phase 1	.					3
DCYLUJZ	DMG281S	Carboplatin	Approved	34.0	DMLB81S	Paclitaxel	Approved	34.0	DMTS85L	Capecitabine	.	.	Tumors	ClinicalTrials.gov	Phase 1	.					3
DCUP0OH	DMG281S	Carboplatin	Approved	34.0	DMLB81S	Paclitaxel	Approved	34.0	DMYBQQ0	EndoAngio-GT	.	.	Lung cancer	TTD Database	Investigative	.					3
DCFZ98T	DM15HL8	Clindamycin	Approved	34.0	DM3JFIH	Vancomycin	Approved	34.0	DMF8DNE	Framycetin	.	.	Pre-Diabetes	ClinicalTrials.gov	Phase 2	.					3
DCFSHIX	DMN3GCH	Darunavir	Approved	34.0	DMU764S	Ritonavir	Approved	34.0	DMYURI6	Raltegravir	.	.	HIV Infections	ClinicalTrials.gov	Phase 4	.					3
DCPAGJO	DMN3GCH	Darunavir	Approved	34.0	DMTL94F	Maraviroc	Approved	34.0	DMU764S	Ritonavir	.	.	HIV-1 Infection	ClinicalTrials.gov	Phase 2	.					3
DCWAMCZ	DMN3GCH	Darunavir	Approved	34.0	DMSFK9V	Daclatasvir	Approved	34.0	DMU764S	Ritonavir	.	.	Hepatitis C	ClinicalTrials.gov	Phase 1	.					3
DC9DJGY	DM672AH	Aspirin	Phase 3 Trial	25.0	DMOL54H	Clopidogrel	Phase 2 Trial	21.0	DMLFO8K	Rivaroxaban	.	.	Acute Coronary Syndrome	ClinicalTrials.gov	Phase 4	.					3
DCN14WX	DM672AH	Aspirin	Phase 3 Trial	25.0	DM672AH	Aspirin	Phase 3 Trial	25.0	DMLFO8K	Rivaroxaban	.	.	Coronary Syndrome	ClinicalTrials.gov	Phase 4	.					3
DCZZ2VC	DM672AH	Aspirin	Phase 3 Trial	25.0	DMOL54H	Clopidogrel	Phase 2 Trial	21.0	DMPWSEM	Lercanidipine	.	.	Hypertension	ClinicalTrials.gov	Phase 4	.					3
DCAMCIS	DM672AH	Aspirin	Phase 3 Trial	25.0	DMKBJWP	Caffeine	Approved	34.0	DMUIE76	Acetaminophen	.	.	Migraine Disorders	ClinicalTrials.gov	Phase 3	.					3
DCDSKNN	DM672AH	Aspirin	Phase 3 Trial	25.0	DMQMBZ1	Rivaroxaban	Phase 3 Trial	25.0	DMLFO8K	Rivaroxaban	.	.	Transcatheter Aortic Valve Replacement	ClinicalTrials.gov	Phase 3	.					3
DCSLS4O	DM672AH	Aspirin	Phase 3 Trial	25.0	DM672AH	Aspirin	Phase 3 Trial	25.0	DMDL2OZ	Aspirin	.	.	Pulmonary Disease, Chronic Obstructive	ClinicalTrials.gov	Phase 3	.					3
DCX5XDB	DM672AH	Aspirin	Phase 3 Trial	25.0	DMGLP6S	Sarpogrelate	Approved	34.0	DMHKAF4	Clopidogrel	.	.	Coronary Artery Disease	ClinicalTrials.gov	Phase 3	.					3
DCC89IY	DM672AH	Aspirin	Phase 3 Trial	25.0	DMECRX1	Bivalirudin	Approved	34.0	DMHKAF4	Clopidogrel	.	.	Coronary Artery Disease	ClinicalTrials.gov	Phase 1	.					3
DCQH23M	DM672AH	Aspirin	Phase 3 Trial	25.0	DMOL54H	Clopidogrel	Phase 2 Trial	21.0	DMLFO8K	Rivaroxaban	.	.	Atrial Fibrillation	ClinicalTrials.gov	Phase 1	.					3
DC6TP5I	DMF28YC	Atorvastatin	Phase 3 Trial	25.0	DMCGATN	Apabetalone	Phase 3	25.0	DMMIQ7G	Rosuvastatin	.	.	Diabetes Mellitus, Type 2	ClinicalTrials.gov	Phase 3	.					3
DC6H6B8	DMF28YC	Atorvastatin	Phase 3 Trial	25.0	DM672AH	Aspirin	Phase 3 Trial	25.0	DMO2TYL	Ramipril	.	.	Hypertension	TTD Database	Phase 1	.					3
DCVVTEI	DMF28YC	Atorvastatin	Phase 3 Trial	25.0	DML8KTN	Danazol	Approved	34.0	DMWSXI4	Acetylcysteine	.	.	Immune Thrombocytopenia	ClinicalTrials.gov	Phase 1	.					3
DC1NHUI	DMGO72P	Oseltamivir	Phase 3 Trial	25.0	DMS6UOE	Azithromycin	Phase 3 Trial	25.0	DMXZAL2	Hydroxychloroquine	.	.	COVID 19	ClinicalTrials.gov	Phase 3	.					3
DCUHJ5X	DMGO72P	Oseltamivir	Phase 3 Trial	25.0	DMU764S	Ritonavir	Approved	34.0	DMW145U	TMC-310911	.	.	Coronavirus Disease 2019 (COVID-19)	TTD Database	Phase 3	.					3
DCERTZX	DMBD4K3	Selinexor	Phase 2 Trial	21.0	DMMWZET	Dexamethasone	Phase 3 Trial	25.0	DMNO38U	Bortezomib	.	.	Multiple Myeloma	ClinicalTrials.gov	Phase 3	.					3
DCXMXNB	DMBD4K3	Selinexor	Phase 2 Trial	21.0	DMMWZET	Dexamethasone	Phase 3 Trial	25.0	DMTGBAX	Pomalidomide	.	.	Multiple Myeloma	ClinicalTrials.gov	Phase 3	.					3
DC5DBY0	DMBD4K3	Selinexor	Phase 2 Trial	21.0	DMMWZET	Dexamethasone	Phase 3 Trial	25.0	DMNO38U	Bortezomib	.	.	Multiple Myeloma, Refractory	ClinicalTrials.gov	Phase 2	.					3
DC7R8Y5	DMBD4K3	Selinexor	Phase 2 Trial	21.0	DMMWZET	Dexamethasone	Phase 3 Trial	25.0	DM73A5J	Lenalidomide	.	.	Multiple Myeloma	ClinicalTrials.gov	Phase 2	.					3
